"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostOrder"
0.0175089624227517,0.0210011059050451,-0.0234927327981395,0.0174297234428049,0.05891279974494,0.0172735066479233,8.42814718166198e-07,"yearx","1990","Perissodactyla"
0.603211905926086,0.301530306442657,-0.0176954071531275,0.613334793094022,1.16651472010679,0.633453978399399,1.6410514754362e-06,"Intercept","1990","Perissodactyla"
0.0232629040035623,0.00687094493737746,0.0101586180678457,0.0231303533513523,0.0371374619841923,0.0228670562508013,2.52261035159996e-07,"yearx","1930","Lagomorpha"
-1.75718158777144,0.403873663141821,-2.59919684583384,-1.7400952832714,-1.01192828687385,-1.70587315197904,2.44938359551838e-06,"Intercept","1930","Lagomorpha"
-0.00716152015292481,0.010008627023655,-0.0269252942144328,-0.00712296245873981,0.0123690364075169,-0.00704537041704687,8.23337306907532e-07,"yearx","1960","Lagomorpha"
-0.0156942416754203,0.295446014621617,-0.624613484211925,-0.00559809621095979,0.535700812810216,0.014476871286922,1.70175886372707e-06,"Intercept","1960","Lagomorpha"
-0.0268963332189088,0.0369145401899501,-0.10045959191019,-0.0265217675419216,0.0445218581457046,-0.025776480341733,8.16179636255442e-08,"yearx","1990","Lagomorpha"
0.0203769281221885,0.466718149554688,-0.961096669721236,0.043202619407264,0.873979111292218,0.0891543868041413,2.92511753808916e-06,"Intercept","1990","Lagomorpha"
0.0349074553863886,0.0112353777828612,0.0140692592095252,0.0344636792416674,0.0582391085301381,0.0335721750012212,2.2214513566883e-06,"yearx","1930","Didelphimorphia"
-3.20456164206973,0.706555119619869,-4.71375422657135,-3.16064923103843,-1.9367649867883,-3.07085513436819,3.4965227834891e-06,"Intercept","1930","Didelphimorphia"
0.011596137346757,0.0147570856882236,-0.016968756323055,0.0114590028607021,0.0409311141033138,0.011187685028173,1.40693388317516e-07,"yearx","1960","Didelphimorphia"
-1.2917288010579,0.491229928887444,-2.3281627817824,-1.26640253602066,-0.39659404971909,-1.21528240082506,3.07971833986515e-06,"Intercept","1960","Didelphimorphia"
0.0674683708070517,0.0602940967292193,-0.0447311637471754,0.0652238866255611,0.192315225014117,0.0607242948067949,2.01313363062982e-06,"yearx","1990","Didelphimorphia"
-2.06125374317334,0.97124008494832,-4.17397437793717,-1.98431818924093,-0.366461447605402,-1.82331575312125,3.60158230784083e-06,"Intercept","1990","Didelphimorphia"
0.0458218683354271,0.0122614911605974,0.0233431706654971,0.0452436034912829,0.0715216146077889,0.0440760941981385,2.82101984291547e-06,"yearx","1930","Diprotodontia"
-3.82910228045187,0.808999585079342,-5.56212979421175,-3.77665673595208,-2.38343174038049,-3.66912710690453,3.55478880852318e-06,"Intercept","1930","Diprotodontia"
0.0291816617743524,0.0151035900395195,0.000492696645765199,0.028843513513989,0.0598217873857353,0.0281710472916284,5.10549262639068e-07,"yearx","1960","Diprotodontia"
-1.80003001394062,0.551398199348483,-2.96802285836345,-1.76979362902288,-0.799911874978379,-1.70853503725107,3.2430883112511e-06,"Intercept","1960","Diprotodontia"
0.0162251866891172,0.0404343652478005,-0.0623579357377132,0.0159529193281787,0.0962660879744401,0.015414675938779,4.05961623838887e-07,"yearx","1990","Diprotodontia"
-0.679605141626493,0.578331335190298,-1.90827704702993,-0.646429669994476,0.36553199170654,-0.578998700312389,3.34656733066757e-06,"Intercept","1990","Diprotodontia"
0.0579590804983153,0.0160778430645739,0.0290876438479868,0.0569918307608689,0.0922263738107038,0.0550140745174713,3.443882447077e-06,"yearx","1930","Eulipotyphla"
-4.88847681314444,1.10430442748997,-7.27791617609696,-4.8061421003092,-2.94591236567964,-4.63518624557273,3.63019269942219e-06,"Intercept","1930","Eulipotyphla"
0.0466029810281921,0.0187721754078299,0.0117253934155372,0.0458838705834673,0.0855270536118835,0.0444408590880458,2.11372817796908e-06,"yearx","1960","Eulipotyphla"
-2.68259047311805,0.736526282576403,-4.26078744572771,-2.63465895212063,-1.36693936061142,-2.53635831009247,3.5593465467288e-06,"Intercept","1960","Eulipotyphla"
0.0585124770000578,0.0454415188860592,-0.0274230411198461,0.0573450164014938,0.151141580173216,0.0550210850597753,8.3334820970163e-07,"yearx","1990","Eulipotyphla"
-1.40624653298123,0.71853325935287,-2.94683335068584,-1.35907073928675,-0.123890324811625,-1.26225939620955,3.56930691973554e-06,"Intercept","1990","Eulipotyphla"
