"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostOrder"
0.0384964374795097,0.00357652334692353,0.0316213759847508,0.038447784951416,0.0456553407909565,0.0383514053209998,1.52802367487394e-09,"yearx","1930","Cetartiodactyla"
-0.959249582974564,0.22238607879333,-1.41021339536073,-0.954167007703808,-0.536807714573703,-0.94408176059404,5.50555426100444e-07,"Intercept","1930","Cetartiodactyla"
0.0199585739446066,0.0047666154838996,0.010665282002763,0.0199362821368624,0.0293671664297495,0.0198922757053535,7.05275213409775e-07,"yearx","1960","Cetartiodactyla"
0.873364407783179,0.15950468648076,0.55179143126651,0.876313396066983,1.17831933064138,0.882166585895446,1.95783750837891e-07,"Intercept","1960","Cetartiodactyla"
0.0271545880299597,0.0159553964719294,-0.00400002127324404,0.0270957142298078,0.0586073260379822,0.0269796661389241,8.54932050828934e-07,"yearx","1990","Cetartiodactyla"
1.33660481122476,0.213780310691505,0.902338704391148,1.34177520434005,1.74188643703066,1.3520326400078,6.77492549860904e-07,"Intercept","1990","Cetartiodactyla"
0.0265582428055365,0.00330595118454978,0.0201651306451478,0.0265255284434006,0.0331364354683713,0.0264607935717595,9.88581794270961e-08,"yearx","1930","Rodentia"
-0.3306597479923,0.192983217308299,-0.721175666210561,-0.326557263132799,0.0368025864486208,-0.318413763041316,4.07801352547834e-07,"Intercept","1930","Rodentia"
-0.000986754811268175,0.00480536942054512,-0.0104245231656056,-0.000985758865694706,0.0084364680903879,-0.000983351858094907,5.13125949277375e-07,"yearx","1960","Rodentia"
1.39339004045657,0.142643190283426,1.10639216855163,1.3958153352568,1.6666962949949,1.40062897906939,1.07629103537226e-07,"Intercept","1960","Rodentia"
-0.00100116452233139,0.0184679071146259,-0.0372681112137685,-0.000998745677750393,0.0352179059194781,-0.000992318233324497,4.1457639026821e-07,"yearx","1990","Rodentia"
1.35178556538783,0.231120995622859,0.881038942988343,1.35785469155492,1.78855989347016,1.36989356460453,8.85029364202587e-07,"Intercept","1990","Rodentia"
0.0235785463919996,0.00383436485213528,0.0161703159780035,0.0235384192389917,0.0312152076169296,0.0234590041323737,6.6453684823307e-08,"yearx","1930","Primates"
-0.510126574657001,0.219666843460274,-0.956481119420141,-0.50476419562107,-0.0938276659465658,-0.494126146521348,6.99600803449689e-07,"Intercept","1930","Primates"
0.0039864975093249,0.00589933101849085,-0.00757600807198838,0.00397943842048382,0.0155775713880488,0.00396580607459492,9.77102816932283e-07,"yearx","1960","Primates"
0.854723763947215,0.180549903538112,0.489326881544382,0.858577093854639,1.19846881264647,0.866225839828546,4.14994534662997e-07,"Intercept","1960","Primates"
0.00338944806477512,0.0206525708610755,-0.0371238108159724,0.00337667464965821,0.0439367372465875,0.00335280558024853,7.90139618679449e-07,"yearx","1990","Primates"
1.08044082667051,0.261324774295258,0.545662987736884,1.08813586918461,1.571860824,1.10340331987496,1.21509466890606e-06,"Intercept","1990","Primates"
0.0506823731459153,0.00561965414608977,0.04002383940946,0.0505502463451916,0.0621015607053484,0.0502874175868782,6.16334938266462e-07,"yearx","1930","Carnivora"
-2.35760853531033,0.366721258349962,-3.11287947955536,-2.34525668800743,-1.67264244804105,-2.32070549182734,1.65222136625914e-06,"Intercept","1930","Carnivora"
0.0407483624718911,0.00713803643711081,0.0270160629253164,0.0406547714580869,0.0550250198835103,0.040469401258591,3.12803608402363e-11,"yearx","1960","Carnivora"
-0.453594451755888,0.262077005088091,-0.989062954472954,-0.446145988195456,0.0400299856201595,-0.431369606238212,1.10829375550662e-06,"Intercept","1960","Carnivora"
0.0488287201875462,0.0195776647860619,0.0108558684710589,0.0486719262635657,0.0876647622155498,0.0483618225224942,2.56224945997666e-07,"yearx","1990","Carnivora"
0.6954598885033,0.27492879546282,0.132097848275896,0.703793364832664,1.21175946995911,0.720329886491341,1.30509606987585e-06,"Intercept","1990","Carnivora"
0.0474568948987108,0.00560351512984233,0.0368222110426467,0.0473278290423472,0.0588353210087714,0.0470711207983336,5.70646178991747e-07,"yearx","1930","Chiroptera"
-2.21875146986389,0.361504189568746,-2.96361068268931,-2.20646605592103,-1.54386310910285,-2.18204145488369,1.68278516228472e-06,"Intercept","1930","Chiroptera"
0.0386761404104659,0.00737553311345044,0.0244845583606785,0.0385801945694689,0.053425404946414,0.0383901668711851,2.25545418795359e-10,"yearx","1960","Chiroptera"
-0.467381991149857,0.268590580324448,-1.0168553075031,-0.459528087998704,0.0378636065291688,-0.443945898132951,1.19372565623874e-06,"Intercept","1960","Chiroptera"
0.0882326213350493,0.0225797773785581,0.0449646149666132,0.0878799676827989,0.133572050898171,0.087180808547114,4.59686517657762e-08,"yearx","1990","Chiroptera"
-0.00711348812135417,0.341328158039502,-0.712223833474824,0.00509000765368762,0.628254874287594,0.0293859817151111,1.85853687045313e-06,"Intercept","1990","Chiroptera"
0.043254570503269,0.005815120383297,0.0322192494983571,0.0431202496414451,0.0550638134372986,0.0428530849946656,5.76852434574224e-07,"yearx","1930","Perissodactyla"
-2.12169053513524,0.36907761495097,-2.8839035646541,-2.10856886060978,-1.43443947997069,-2.08244928483256,1.83891411664966e-06,"Intercept","1930","Perissodactyla"
0.0298302059156307,0.00766027456800411,0.0150400330943451,0.0297468237799583,0.045097014461052,0.0295817846921614,4.68817923298341e-08,"yearx","1960","Perissodactyla"
-0.322223905803841,0.268658564816318,-0.872376609229067,-0.314195964238294,0.182642136054251,-0.298266936476913,1.26039027591136e-06,"Intercept","1960","Perissodactyla"
