"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostOrder"
0.011637969866024,0.00761071474386742,-0.00305190852948926,0.0115536412008344,0.0268107692631424,0.0113867196927045,3.89993973423032e-08,"yearx","1930","Cetartiodactyla"
-1.40501243046769,0.399137565355863,-2.23848794327871,-1.38765129868274,-0.669656933072335,-1.35285192896003,2.54458906403263e-06,"Intercept","1930","Cetartiodactyla"
-0.0156548648818769,0.0130421054795677,-0.0416451638904996,-0.0155225273098803,0.00957756199103437,-0.0152592103653688,8.16114309809204e-08,"yearx","1960","Cetartiodactyla"
-0.20968590639913,0.35018167923227,-0.937122453615268,-0.195794590929042,0.438721575626713,-0.168034715495213,2.22419640562809e-06,"Intercept","1960","Cetartiodactyla"
0.0461436989813785,0.0562945878873988,-0.0608957908583332,0.0449268490350155,0.160216154783494,0.0425073093681073,4.40945910309216e-07,"yearx","1990","Cetartiodactyla"
-1.36576763094667,0.78602667634886,-3.05889776020442,-1.3106353950581,0.0270664246414762,-1.19688291089636,3.62106886588195e-06,"Intercept","1990","Cetartiodactyla"
0.00424555589444858,0.00770717073005648,-0.0107926287687899,0.00421346289125884,0.019448120531614,0.00415014999779083,7.84223651329049e-07,"yearx","1930","Rodentia"
-1.13225841076339,0.378548715721411,-1.92140592316068,-1.116267963943,-0.433676868599817,-1.08424200124213,2.4441022637773e-06,"Intercept","1930","Rodentia"
-0.0393456565504035,0.0149317827495843,-0.069759861000109,-0.0389530976313153,-0.0111287784290856,-0.038174407964828,8.88158121564611e-07,"yearx","1960","Rodentia"
0.159195059761774,0.334807352112531,-0.534326520083544,0.17179891782477,0.780752973060836,0.196934710384575,2.03974058602307e-06,"Intercept","1960","Rodentia"
0.0329047090367405,0.0746603163525056,-0.109231918527758,0.0313614483103945,0.183979739568863,0.0282933592632894,3.60080350726618e-07,"yearx","1990","Rodentia"
-1.76586112045074,1.01296806851516,-3.97704305801122,-1.68239168491364,-0.00741738943455239,-1.50704773875748,3.56199267402232e-06,"Intercept","1990","Rodentia"
0.00235859810442043,0.00824134464841363,-0.0137630862780979,0.00233816669276868,0.0185787736760817,0.00229806081653238,9.99857337958122e-07,"yearx","1930","Primates"
-1.18849806070934,0.39754196680628,-2.01933918879871,-1.17095581895442,-0.456695753445249,-1.13577813808323,2.59334220622284e-06,"Intercept","1930","Primates"
-0.0169731642197271,0.0158758653354265,-0.0487570379500677,-0.016760219466618,0.0136015913332227,-0.0163372833701837,5.78524967371833e-10,"yearx","1960","Primates"
-0.563324133677412,0.422220237368232,-1.44834933840747,-0.543743765688355,0.211564631563363,-0.504412087669368,2.75781967436608e-06,"Intercept","1960","Primates"
0.00376130036989314,0.0624329997706684,-0.118457229080478,0.00363613397033702,0.126561633195358,0.00339126059773746,1.02570483540056e-06,"yearx","1990","Primates"
-1.10431111897852,0.790062001977352,-2.80793024646872,-1.04806626646509,0.293279225203261,-0.931854420548953,3.62706909618079e-06,"Intercept","1990","Primates"
0.0202402332573424,0.00911947278133148,0.00290322836651408,0.020041943848098,0.0387229636835476,0.0196476630553884,4.52250033992414e-07,"yearx","1930","Carnivora"
-2.10554475832551,0.510748531140572,-3.18344787819155,-2.07910112711366,-1.17512618255035,-2.02571331111639,3.09147544032653e-06,"Intercept","1930","Carnivora"
-0.00662311868209228,0.0142069134031076,-0.0347121456218761,-0.00655634890052099,0.0210682468833365,-0.00642237353081168,6.93810604864172e-07,"yearx","1960","Carnivora"
-0.617695735229263,0.405890820854036,-1.46677681116186,-0.599499135492902,0.128772598597977,-0.562990717789779,2.64647982663722e-06,"Intercept","1960","Carnivora"
-0.00906203326666774,0.0550920561644154,-0.117919959009603,-0.00882605368522289,0.0983807684099028,-0.00835193257038059,7.58026615313667e-07,"yearx","1990","Carnivora"
-0.719464072755613,0.674238987255246,-2.162618161197,-0.676273897245659,0.486825271980595,-0.587791554419427,3.53983348008041e-06,"Intercept","1990","Carnivora"
0.0162442910675054,0.00950715140670711,-0.00190003678386335,0.016065840786213,0.0354270093641795,0.0157114796628396,2.15156922449533e-07,"yearx","1930","Perissodactyla"
-2.02986862422146,0.517181142122415,-3.12283074417805,-2.00251506491701,-1.08921010457487,-1.94722288714054,3.15045870376859e-06,"Intercept","1930","Perissodactyla"
-0.00901309126494367,0.0156718930243425,-0.0401075911863842,-0.00890173824626721,0.0214342548251076,-0.00867943051326729,3.53267103540215e-07,"yearx","1960","Perissodactyla"
-0.74826406128378,0.44056716457668,-1.67363885752903,-0.727131735999643,0.0585490807476776,-0.684625284395716,2.8652013212637e-06,"Intercept","1960","Perissodactyla"
-0.0368119994574127,0.0683757038149492,-0.175180868182968,-0.0353563901407429,0.0933774132538491,-0.0324670058600405,4.10380863538249e-07,"yearx","1990","Perissodactyla"
-0.826842166868042,0.77572773462179,-2.49810238917438,-0.772287722116764,0.547326280928386,-0.659699664960401,3.62230100063999e-06,"Intercept","1990","Perissodactyla"
0.0362237063041292,0.0121858471900353,0.0136967197590035,0.0357154788631348,0.0615987202000881,0.0346926697677014,2.41133084013774e-06,"yearx","1930","Chiroptera"
-3.31098484505004,0.749667333767207,-4.91658550815956,-3.26252819835426,-1.97094572581157,-3.16319694830681,3.55122482278601e-06,"Intercept","1930","Chiroptera"
0.0302678955612171,0.017974383460864,-0.00373610963172081,0.0298109062961544,0.0668932912559477,0.0289013165409143,8.06135821359265e-07,"yearx","1960","Chiroptera"
-2.02844328685056,0.631614153379533,-3.37521514532962,-1.99018262397767,-0.892424748926048,-1.91205891574933,3.45387510559904e-06,"Intercept","1960","Chiroptera"
