"mean","sd","q0.025","median","q0.975","mode","kld","param","model","HostSpecies","HostOrder","Domestic","VRichness"
-3.06983037032931,0.735571540152681,-4.64711761102796,-3.02146133132101,-1.75727397484226,-2.92219021649418,3.57097349066085e-06,"Intercept","1930","kobus ellipsiprymnus","Cetartiodactyla","Wild",15
-0.00141174262689869,0.0168847840346356,-0.0346271557439661,-0.00138997026958459,0.0316502313549635,-0.00134502020986424,9.98947851802817e-07,"yearx","1960","kobus ellipsiprymnus","Cetartiodactyla","Wild",15
-1.20730755572253,0.51811619460703,-2.30411940679759,-1.17916704402964,-0.2668526016996,-1.12219050912588,3.21928322391714e-06,"Intercept","1960","kobus ellipsiprymnus","Cetartiodactyla","Wild",15
-0.087307799443116,0.0740275376167591,-0.243742954845878,-0.0833955144751461,0.0473425787596161,-0.075487625542537,3.14840616564031e-06,"yearx","1990","kobus ellipsiprymnus","Cetartiodactyla","Wild",15
-0.578547673203909,0.765277938180641,-2.22447172311186,-0.526017504268839,0.780801780526163,-0.417841430098846,3.60852904964816e-06,"Intercept","1990","kobus ellipsiprymnus","Cetartiodactyla","Wild",15
0.0559592311402209,0.0189482821592816,0.022257969175053,0.0546826582790227,0.0966890907887235,0.0520570938254274,3.59448924811673e-06,"yearx","1930","rupicapra rupicapra","Cetartiodactyla","Wild",15
-5.12178558587631,1.29395068409989,-7.94773013595119,-5.01455917169201,-2.87698956126301,-4.78917578565366,3.55494597189588e-06,"Intercept","1930","rupicapra rupicapra","Cetartiodactyla","Wild",15
0.0438985476004984,0.0223041377631921,0.00273448353863001,0.0429439127464877,0.090405451794529,0.0410216497333964,2.50074472280958e-06,"yearx","1960","rupicapra rupicapra","Cetartiodactyla","Wild",15
-2.95086069934066,0.866465738608019,-4.82242138315001,-2.88768430390317,-1.42246703739667,-2.75683216434531,3.63207397091495e-06,"Intercept","1960","rupicapra rupicapra","Cetartiodactyla","Wild",15
0.0816060552582893,0.073142948080781,-0.0519045072695278,0.0779551578447693,0.235427890545731,0.0705687072574544,2.99407094492504e-06,"yearx","1990","rupicapra rupicapra","Cetartiodactyla","Wild",15
-2.59662026364411,1.21065345969781,-5.25752732886676,-2.48885137956954,-0.514105719483473,-2.26029704764627,3.42519738704631e-06,"Intercept","1990","rupicapra rupicapra","Cetartiodactyla","Wild",15
0.0329945530567831,0.0127389611538237,0.0094797464433581,0.0324507654458364,0.0595531929884293,0.0313558540479633,2.49163728088288e-06,"yearx","1930","tragelaphus strepsiceros","Cetartiodactyla","Wild",15
-3.37457247924665,0.79330388635655,-5.07935522300926,-3.32075886048865,-1.9636252823598,-3.21004894014854,3.59990130544875e-06,"Intercept","1930","tragelaphus strepsiceros","Cetartiodactyla","Wild",15
0.00826504943753293,0.0169623818154122,-0.0246541715191494,0.00813543251485791,0.0418928734611097,0.00787910819171497,2.95888710933278e-07,"yearx","1960","tragelaphus strepsiceros","Cetartiodactyla","Wild",15
-1.47770600589195,0.553552084873881,-2.65276959249758,-1.44634406560978,-0.476315278641849,-1.38265910186173,3.31990957715936e-06,"Intercept","1960","tragelaphus strepsiceros","Cetartiodactyla","Wild",15
0.0273669301592337,0.0680253932550884,-0.102442156763639,0.0260832596547261,0.164643658452434,0.0235340355436494,2.22127449738669e-07,"yearx","1990","tragelaphus strepsiceros","Cetartiodactyla","Wild",15
-1.82016873634816,1.00132095276723,-4.00529637139766,-1.73792734334348,-0.0813162989051524,-1.56522090909691,3.56585981663637e-06,"Intercept","1990","tragelaphus strepsiceros","Cetartiodactyla","Wild",15
0.0532203676340385,0.0157396072580143,0.024908254934202,0.0522940993476147,0.0867123868437987,0.0504032018939779,3.40256341049274e-06,"yearx","1930","ursus arctos","Carnivora","Wild",15
-4.63799753563766,1.06577496912163,-6.94468108972675,-4.55829366852221,-2.7639293410175,-4.39274190625726,3.62967290239331e-06,"Intercept","1930","ursus arctos","Carnivora","Wild",15
0.0400299141519153,0.0187331876963298,0.0050444055435163,0.039379317712178,0.0786936185152135,0.0380776794776647,1.77053024325437e-06,"yearx","1960","ursus arctos","Carnivora","Wild",15
-2.50745159262245,0.716844380929361,-4.04307822693688,-2.46097469826292,-1.22647645284493,-2.36568187124009,3.55493225966152e-06,"Intercept","1960","ursus arctos","Carnivora","Wild",15
-0.0937223116379618,0.0484684486207507,-0.194326328498504,-0.0918272343598049,-0.003910436210317,-0.0880424402335395,2.17321522872564e-06,"yearx","1990","ursus arctos","Carnivora","Wild",15
0.313785566244493,0.489595891933765,-0.716363598726979,0.337943494161493,1.20869262980671,0.386597191447039,2.95200640808985e-06,"Intercept","1990","ursus arctos","Carnivora","Wild",15
0.0994144023084291,0.0288376875748334,0.0489424746290864,0.0971434428222755,0.162155510438928,0.0924085013887498,3.60737299763515e-06,"yearx","1930","vicugna pacos","Cetartiodactyla","Wild",15
-8.09399026383181,2.13749170664291,-12.7807609602008,-7.90876611104601,-4.40498610927136,-7.51739202631786,3.48719400683462e-06,"Intercept","1930","vicugna pacos","Cetartiodactyla","Wild",15
