"","Host","Synonym"
"1","neodon leucurus","neodon leucurus"
"2","neodon leucurus","microtus leucurus"
"3","neodon leucurus","phaiomys leucurus"
"4","neodon leucurus","arvicola blythi"
"5","neodon leucurus","phaiomys everesti"
"6","neodon leucurus","microtus strauchi"
"7","neodon leucurus","microtus tsaidamensis"
"8","neodon leucurus","microtus waltoni"
"9","neodon leucurus","microtus waltoni petulans"
