"","Host","Synonym"
"1","microtus guentheri","microtus guentheri"
"2","microtus guentheri","microtus hartingi"
"3","microtus guentheri","microtus lydius"
"4","microtus guentheri","microtus mustersi"
"5","microtus guentheri","microtus philistinus"
"6","microtus guentheri","microtus guentheri shevketi"
