"","Host","Synonym"
"1","mus musculoides","mus musculoides"
"2","mus musculoides","mus kasaicus"
"3","mus musculoides","leggada bella"
"4","mus musculoides","leggada grata"
"5","mus musculoides","mus bellus enclavae"
"6","mus musculoides","mus bellus gondokorae"
"7","mus musculoides","mus bellus petilus"
"8","mus musculoides","mus gratus soricoides"
"9","mus musculoides","mus gratus sungarae"
"10","mus musculoides","leggada bella vicina"
