"","Host","Synonym"
"1","cercopithecus hamlyni","cercopithecus hamlyni"
"2","cercopithecus hamlyni","cercopithecus hamlyni hamlyni"
"3","cercopithecus hamlyni","cercopithecus hamlyni kahuziensis"
"4","cercopithecus hamlyni","cercopithecus leucampyx aurora"
