"","Host","Synonym"
"1","allochrocebus lhoesti","allochrocebus lhoesti"
"2","allochrocebus lhoesti","cercopithecus lhoesti"
"3","allochrocebus lhoesti","cercopithecus thomasi"
"4","allochrocebus lhoesti","cercopithecus thomasi rutschuricus"
