"","Host","Synonym"
"1","macaca maura","macaca maura"
"2","macaca maura","simia cuvieri"
"3","macaca maura","macacus fusco-ater"
"4","macaca maura","macacus inornatus"
"5","macaca maura","macacus fuscoater"
