"","Host","Synonym"
"1","uranomys ruddi","uranomys ruddi"
"2","uranomys ruddi","uranomys acomyoides"
"3","uranomys ruddi","uranomys foxi"
"4","uranomys ruddi","uranomys oweni"
"5","uranomys ruddi","uranomys ugandae"
