"","Host","Synonym"
"1","taphozous melanopogon","taphozous melanopogon"
"2","taphozous melanopogon","taphozous philippinensis"
"3","taphozous melanopogon","taphozous melanopogon phillipinensis"
"4","taphozous melanopogon","taphozous melanopogon philippinensis"
