"","Host","Synonym"
"1","balaenoptera acutorostrata","balaenoptera acutorostrata"
"2","balaenoptera acutorostrata","balaena minima"
"3","balaenoptera acutorostrata","balaenoptera rostrata"
"4","balaenoptera acutorostrata","balaena rostrata"
