"","Host","Synonym"
"1","cebus olivaceus","cebus olivaceus"
"2","cebus olivaceus","cebus annellatus"
"3","cebus olivaceus","cebus apiculatus"
"4","cebus olivaceus","cebus nigrivittatus"
"5","cebus olivaceus","cebus olivaceus olivaceus"
"6","cebus olivaceus","cebus capucinus leporinus"
