"","Host","Synonym"
"1","bassaricyon gabbii","bassaricyon gabbii"
"2","bassaricyon gabbii","bassaricyon lasius"
"3","bassaricyon gabbii","bassaricyon pauli"
"4","bassaricyon gabbii","bassaricyon richardsoni"
