"","Host","Synonym"
"1","ateles belzebuth","ateles belzebuth"
"2","ateles belzebuth","ateles bartlettii"
"3","ateles belzebuth","ateles braccatus"
"4","ateles belzebuth","cebus brissonii"
"5","ateles belzebuth","ateles chuva"
"6","ateles belzebuth","ateles fuliginosus"
"7","ateles belzebuth","ateles variegatus"
