"","Host","Synonym"
"1","equus ferus","equus ferus"
"2","equus ferus","equus sylvestris"
"3","equus ferus","equus gmelini"
"4","equus ferus","equus caballus ferus"
"5","equus ferus","equus ferus ferus"
