"","Host","Synonym"
"1","peromyscus pectoralis","peromyscus pectoralis"
"2","peromyscus pectoralis","peromyscus pectoralis collinus"
"3","peromyscus pectoralis","peromyscus attwateri eremicoides"
"4","peromyscus pectoralis","peromyscus pectoralis laceianus"
