"","Host","Synonym"
"1","peromyscus difficilis","peromyscus difficilis"
"2","peromyscus difficilis","peromyscus amplus"
"3","peromyscus difficilis","peromyscus felipensis"
"4","peromyscus difficilis","peromyscus difficilis petricola"
"5","peromyscus difficilis","peromyscus difficilis saxicola"
