"","Host","Synonym"
"1","scotophilus heathii","scotophilus heathii"
"2","scotophilus heathii","scotophilus heathi"
"3","scotophilus heathii","nycticejus heathii"
"4","scotophilus heathii","scotophilus heathii heathii"
"5","scotophilus heathii","scotophilus heathii insularis"
"6","scotophilus heathii","scotophilus heathii watkinsi"
"7","scotophilus heathii","scotophilus solutatus watkinsi"
"8","scotophilus heathii","scotophilus kuhlii insularis"
