"","Host","Synonym"
"1","aethomys kaiseri","aethomys kaiseri"
"2","aethomys kaiseri","mus manteufeli"
"3","aethomys kaiseri","mus walambae"
"4","aethomys kaiseri","epimys kaiseri turneri"
