"","Host","Synonym"
"1","kogia breviceps","kogia breviceps"
"2","kogia breviceps","kogia floweri"
"3","kogia breviceps","kogia goodei"
"4","kogia breviceps","kogia grayii"
"5","kogia breviceps","physeter breviceps"
"6","kogia breviceps","kogia goodie"
"7","kogia breviceps","euphysetes grayii"
"8","kogia breviceps","euphysetes macleayi"
