"","Host","Synonym"
"1","cebus capucinus","cebus capucinus"
"2","cebus capucinus","cebus curtus"
"3","cebus capucinus","cebus hypoleucus"
"4","cebus capucinus","cebus capucinus limitaneus"
"5","cebus capucinus","cebus capucinus nigripectus"
"6","cebus capucinus","cebus capucinus albulus"
