"","Host","Synonym"
"1","lagenorhynchus obliquidens","lagenorhynchus obliquidens"
"2","lagenorhynchus obliquidens","lagenorhynchus longidens"
"3","lagenorhynchus obliquidens","lagenorhynchus ognevi"
"4","lagenorhynchus obliquidens","delphinus longidens"
