"","Host","Synonym"
"1","dasymys incomtus","dasymys incomtus"
"2","dasymys incomtus","dasymys gueinzii"
"3","dasymys incomtus","dasymys helukus"
"4","dasymys incomtus","dasymys medius"
"5","dasymys incomtus","dasymys orthos"
"6","dasymys incomtus","dasymys savannus"
"7","dasymys incomtus","dasymys incomtus capensis"
"8","dasymys incomtus","dasymys incomtus fuscus"
"9","dasymys incomtus","dasymys helukus nigridius"
