"","Host","Synonym"
"1","acomys dimidiatus","acomys dimidiatus"
"2","acomys dimidiatus","acomys flavidus"
"3","acomys dimidiatus","mus hispidus"
"4","acomys dimidiatus","mus megalotis"
"5","acomys dimidiatus","acomys dimidiatus homericus"
