"","Host","Synonym"
"1","ziphius cavirostris","ziphius cavirostris"
"2","ziphius cavirostris","ziphius australis"
"3","ziphius cavirostris","hyperoodon capensis"
"4","ziphius cavirostris","ziphius indicus"
