"","Host","Synonym"
"1","miniopterus fuliginosus","miniopterus fuliginosus"
"2","miniopterus fuliginosus","vespertilio fuliginosa"
"3","miniopterus fuliginosus","miniopterus schreibersii chinensis"
"4","miniopterus fuliginosus","miniopterus schreibersii fuliginosus"
"5","miniopterus fuliginosus","miniopterus schreibersii japoniae"
"6","miniopterus fuliginosus","miniopterus schreibersii parvipes"
