"","Host","Synonym"
"1","baiomys musculus","baiomys musculus"
"2","baiomys musculus","peromyscus musculus brunneus"
"3","baiomys musculus","baiomys musculus grisescens"
"4","baiomys musculus","baiomys musculus handleyi"
"5","baiomys musculus","baiomys musculus infernatis"
"6","baiomys musculus","baiomys musculus nebulosus"
"7","baiomys musculus","peromyscus musculus nigrescens"
"8","baiomys musculus","baiomys musculus pallidus"
"9","baiomys musculus","baiomys musculus pullus"
