"","Host","Synonym"
"1","equus asinus","equus asinus"
"2","equus asinus","asinus vulgaris"
"3","equus asinus","equus asinus asinus"
"4","equus asinus","equus asinus palaestinae"
"5","equus asinus","equus africanus asinus"
