"","Host","Synonym"
"1","bradypus tridactylus","bradypus tridactylus"
"2","bradypus tridactylus","acheus ai"
"3","bradypus tridactylus","bradypus cuculliger"
"4","bradypus tridactylus","bradypus cummunis"
"5","bradypus tridactylus","bradypus gularis"
"6","bradypus tridactylus","arctopithecus blainvillii"
"7","bradypus tridactylus","arctopithecus flaccidus"
"8","bradypus tridactylus","arctopithecus flaccidus dysonii"
"9","bradypus tridactylus","arctopithecus flaccidus smithii"
