"","Host","Synonym"
"1","gardnerycteris crenulatum","gardnerycteris crenulatum"
"2","gardnerycteris crenulatum","mimon crenulatum"
"3","gardnerycteris crenulatum","anthorhina picata"
"4","gardnerycteris crenulatum","mimon crenulatum picatum"
