"","Host","Synonym"
"1","miniopterus inflatus","miniopterus inflatus"
"2","miniopterus inflatus","miniopterus rufus"
"3","miniopterus inflatus","miniopterus inflatus inflatus"
"4","miniopterus inflatus","miniopterus inflatus rufus"
