"","Host","Synonym"
"1","hylobates agilis","hylobates agilis"
"2","hylobates agilis","hylobates rafflei"
"3","hylobates agilis","hylobates unko"
"4","hylobates agilis","hylobates albo nigrescens"
"5","hylobates agilis","hylobates albo griseus"
