"","Host","Synonym"
"1","pteronotus rubiginosus","pteronotus rubiginosus"
"2","pteronotus rubiginosus","chilonycteris rubiginosa"
"3","pteronotus rubiginosus","pteronotus parnellii rubiginosus"
