"","Host","Synonym"
"1","neotoma fuscipes","neotoma fuscipes"
"2","neotoma fuscipes","neotoma fuscipes riparia"
"3","neotoma fuscipes","neotoma fuscipes fuscipes"
"4","neotoma fuscipes","neotoma monochroura"
"5","neotoma fuscipes","neotoma splendens"
"6","neotoma fuscipes","neotoma fuscipes annectens"
"7","neotoma fuscipes","neotoma fuscipes bullatior"
"8","neotoma fuscipes","neotoma fuscipes perplexa"
