"","Host","Synonym"
"1","semnopithecus schistaceus","semnopithecus schistaceus"
"2","semnopithecus schistaceus","presbytis lania"
"3","semnopithecus schistaceus","semnopithecus nipalensis"
"4","semnopithecus schistaceus","pithecus entellus achilles"
