"","Host","Synonym"
"1","berylmys bowersi","berylmys bowersi"
"2","berylmys bowersi","mus ferreocanus"
"3","berylmys bowersi","rattus kennethi"
"4","berylmys bowersi","mus latouchei"
"5","berylmys bowersi","rattus wellsi"
"6","berylmys bowersi","rattus bowersi lactiventer"
"7","berylmys bowersi","rattus bowersii totipes"
