"","Host","Synonym"
"1","trachypithecus phayrei","trachypithecus phayrei"
"2","trachypithecus phayrei","presbytis barbei"
"3","trachypithecus phayrei","semnopithecus holotephreus"
"4","trachypithecus phayrei","trachypithecus phayrei phayrei"
