"","Host","Synonym"
"1","oecomys bicolor","oecomys bicolor"
"2","oecomys bicolor","oecomys endersi"
"3","oecomys bicolor","oecomys florenciae"
"4","oecomys bicolor","oecomys milleri"
"5","oecomys bicolor","oecomys trabeatus"
