"","Host","Synonym"
"1","pteropus admiralitatum","pteropus admiralitatum"
"2","pteropus admiralitatum","pteropus goweri"
"3","pteropus admiralitatum","pteropus colonus"
"4","pteropus admiralitatum","pteropus solomonis"
"5","pteropus admiralitatum","pteropus admiralitatum admiralitatum"
"6","pteropus admiralitatum","pteropus admiralitatum colonus"
"7","pteropus admiralitatum","pteropus admiralitatum goweri"
"8","pteropus admiralitatum","pteropus admiralitatum solomonis"
