"","Host","Synonym"
"1","delphinapterus leucas","delphinapterus leucas"
"2","delphinapterus leucas","delphinapterus beluga"
"3","delphinapterus leucas","delphinapterus catodon"
"4","delphinapterus leucas","beluga catodon"
"5","delphinapterus leucas","delphinapterus leucas marisalbi"
