"","Host","Synonym"
"1","presbytis melalophos","presbytis melalophos"
"2","presbytis melalophos","semnopithecus nobilis"
"3","presbytis melalophos","semnopithecus flavimanus"
"4","presbytis melalophos","semnopithecus ferrugineus"
"5","presbytis melalophos","semnopithecus femoralis aurata"
