"","Host","Synonym"
"1","microtus socialis","microtus socialis"
"2","microtus socialis","mus astrachanensis"
"3","microtus socialis","microtus gravesi"
"4","microtus socialis","microtus parvus"
"5","microtus socialis","hypudaeus syriacus"
"6","microtus socialis","microtus socialis binominatus"
"7","microtus socialis","chionomys socialis satunini"
