"","Host","Synonym"
"1","oligoryzomys fulvescens","oligoryzomys fulvescens"
"2","oligoryzomys fulvescens","oryzomys costaricensis"
"3","oligoryzomys fulvescens","oryzomys nicaraguae"
"4","oligoryzomys fulvescens","oryzomys fulvescens engraciae"
"5","oligoryzomys fulvescens","oryzomys fulvescens lenis"
"6","oligoryzomys fulvescens","oryzomys fulvescens mayensis"
"7","oligoryzomys fulvescens","oryzomys fulvescens pacificus"
